Sioux Falls Network
Optimal gap =0.001
Iteration 1
From,To,Travel Time,Flow
5,4,0.0392802393305811,18570.7855317435
5,6,0.176109953495446,8999.66977675673
5,9,0.164172698271587,15946.971604185
6,2,0.110925188133472,6043.52179903196
6,5,0.167031019840936,8806.92230226895
6,8,0.263037452309446,12753.2413546827
7,8,0.0978635310069786,12463.8512087742
7,18,0.0342292227475291,15226.5479780277
8,16,0.175636848207282,8317.81072287516
8,9,0.24886760128748,6800.52082770071
8,6,0.265642891053694,12789.2522278723
8,7,0.0970795956561853,12412.4997652594
9,5,0.164949669341497,15985.152033326
9,8,0.247342817489244,6768.76253872219
9,10,0.0972078029654614,22041.7437122307
10,17,0.272875338796012,8115.67647626098
10,9,0.0981261436931701,22148.1658523931
10,11,0.208484623728555,17788.1724214806
10,15,0.223242310654433,22876.3551202647
10,16,0.335850814453939,11058.4496074712
11,4,0.13840025259665,6209.23945347747
11,10,0.203509773928152,17608.7015110957
11,12,0.229970196357602,8422.01153300492
11,14,0.275401716809354,10423.3617617059
12,11,0.223367086388794,8312.94132266275
12,13,0.0506242958520863,13911.8672515799
12,3,0.0672738413214258,11617.3924899779
13,24,0.274829183854229,10874.9077071694
13,12,0.0506518620152427,14062.9596707613
14,11,0.267136230933338,10318.607129809
14,15,0.189478874789181,8752.97761910064
14,23,0.176457737680351,8964.57126792984
15,10,0.216866908220341,22574.584224774
15,14,0.229592449179671,9483.3354872925
15,19,0.0704103587035615,18706.8417299475
15,22,0.137669164299678,17749.2726955989
16,18,0.0531848044487123,15886.4987039735
16,17,0.140356971646638,11249.2002693159
16,10,0.384754508954001,11529.7168154258
16,8,0.176367764450051,8334.2284415285
17,10,0.27400647166599,8132.07321434433
17,16,0.139819762973979,11235.057186887
17,19,0.127016566480212,10036.3509792263
18,7,0.0342413695542996,15277.8994215425
18,16,0.0536066870286889,16388.3267130103
18,20,0.0712275409555039,19232.7918157994
19,20,0.15343645206978,8585.95415509545
19,17,0.127100740847371,10038.6046348808
19,15,0.069116068069031,18402.9503589557
20,18,0.0716728432480025,19685.971268351
20,19,0.141870673575687,8284.31643975808
20,21,0.14692502108878,6729.32180549016
20,22,0.136842866044029,7300.89314856032
21,20,0.141298536258358,6517.84221912518
21,22,0.0799984891597719,9141.13033910962
21,24,0.199038795786516,10314.6827060679
22,23,0.165329395241657,8861.52126337133
22,21,0.0788502727697195,9084.37355570622
22,15,0.150849125892081,18381.751039292
22,20,0.144980571821703,7563.91447213956
23,14,0.140916495402897,8129.45876784106
23,22,0.208328947062032,9700.26414724024
23,24,0.0612784602858937,7808.54650645524
24,21,0.19029552440322,10159.9599031063
24,13,0.278768789975691,10926.0001263508
24,23,0.061330466025821,7812.17689023538

Iteration 20
From,To,Travel Time,Flow
1,2,0.10001535996715,4633.16626376408
1,3,0.0668242892318285,8292.48474416612
2,1,0.100017120017953,4760.54163302344
2,6,0.10763682401356,5854.79957939552
3,1,0.0668148255688757,8165.10937490676
3,4,0.0728627167121659,15180.7079573296
3,12,0.0672173107679162,11336.9960457488
4,5,0.0392221141291244,18525.2404326285
4,11,0.137962841488277,6191.48130507601
4,3,0.0725166407801597,14964.1406660659
5,4,0.039220144106154,18523.6908874993
5,6,0.152264080391523,8463.39193014311
5,9,0.170282945131636,16240.126561669
6,2,0.109821808788247,5982.17494865488
6,5,0.148511029963998,8369.0562318135
6,8,0.231763606120074,12295.0518746472
7,8,0.099709816286382,12582.345656589
7,18,0.0341867631140126,15042.8388980205
8,16,0.178160784783516,8374.09712035149
8,9,0.288388912772934,7501.79989947109
8,6,0.233905132615382,12328.0915455769
8,7,0.0959476868634647,12337.2108004417
9,5,0.172287147441066,16332.9127148693
9,8,0.270924178097681,7216.88566346879
9,10,0.0975325551947249,22079.5537400695
10,17,0.272786401603718,8114.38303409846
10,9,0.0967441784973162,21987.4256572676
10,11,0.208280012769077,17780.8974493749
10,15,0.232420050143851,23290.8484023526
10,16,0.325102284345662,10946.3660008804
11,4,0.135219569151204,6076.46355894161
11,10,0.208289960864286,17781.2513618999
11,12,0.233457849864693,8477.95132804024
11,14,0.244129790091635,10008.891839255
12,11,0.230813278158884,8435.63626758478
12,13,0.0506108999933929,13836.6304745018
12,3,0.0672348447262313,11426.1879677531
13,24,0.282028321203015,10967.7373574077
13,12,0.0506372549359547,13983.5073360507
14,11,0.246099017269995,10036.543066101
14,15,0.218208688741929,9293.16245690818
14,23,0.157724905400865,8554.95205951311
15,10,0.223719438888164,22898.4642973478
15,14,0.216879900705143,9270.18841370424
15,19,0.0708434041832858,18805.2874002216
15,22,0.144806544261488,18099.9937266115
16,18,0.0532591182355261,15978.3719987322
16,17,0.132871463808775,11047.1204881167
16,10,0.343006973344703,11131.2242423427
16,8,0.18150244066862,8446.91617113631
17,10,0.273823451500315,8129.42690231414
17,16,0.142232801927443,11298.1714524864
17,19,0.116588192864867,9744.57204996574
18,7,0.0342437669819138,15287.9737541678
18,16,0.0532645279039744,15984.9983266096
18,20,0.0713914947172898,19403.3540122805
19,20,0.156868386553767,8669.62153217014
19,17,0.126061259711244,10010.6668825512
19,15,0.0697747642023592,18559.4730333931
20,18,0.0715410568674111,19555.1151963051
20,19,0.157715372462617,8689.90199792715
20,21,0.146171698601141,6702.14996526487
20,22,0.136118746598069,7276.06691348792
21,20,0.141680778761001,6532.87177998392
21,22,0.0743123438309142,8848.95707214967
21,24,0.175265415411747,9876.1763365232
22,23,0.203913287360613,9623.77406282618
22,21,0.0729076552227069,8772.13066169132
22,15,0.139284039228006,17830.4499452312
22,20,0.143477673578097,7517.38674855048
23,14,0.159899519024921,8605.57732956305
23,22,0.198018116248661,9518.72370605002
23,24,0.0662995717367752,8137.87525051409
24,21,0.170640384126456,9783.72456170059
24,13,0.285733875369559,11014.6142189565
24,23,0.0654264831314289,8083.45016378788

Iteration 21
From,To,Travel Time,Flow
1,2,0.100012959420366,4440.44717579728
1,3,0.0668093570990252,8088.70083164629
2,1,0.100014212028911,4544.06289875957
2,6,0.106258533728152,5769.96467602821
3,1,0.0668021849880449,7985.085108684
3,4,0.0724818063954613,14941.8142979594
3,12,0.0671841313204953,11162.2158291481
4,5,0.0392636729466649,18557.8387719458
4,11,0.134045815552208,6025.19106692231
4,3,0.0725271074866174,14970.8295973379
5,4,0.0393579923717605,18631.1912680706
5,6,0.183185954825062,9141.73753152015
5,9,0.159119459314471,15691.6973984794
6,2,0.107950167211838,5873.58039899051
6,5,0.183077600642516,9139.61150773452
6,8,0.265040936174753,12780.9593655575
7,8,0.0977287264237456,12455.0660141654
7,18,0.0341849511695139,15034.8480511979
8,16,0.17753627885489,8360.27559911532
8,9,0.249389716219694,6811.29390301847
8,6,0.272488740143991,12882.4490647342
8,7,0.0936650263735373,12181.043775292
9,5,0.160588167057742,15767.1759183899
9,8,0.238692175551604,6579.52543225929
9,10,0.0953550744482761,21822.2221295514
10,17,0.272602060496574,8111.70013076444
10,9,0.0948889122719626,21765.9321787027
10,11,0.211557770109288,17896.3801970207
10,15,0.237188270268573,23497.7412247496
10,16,0.373108361575013,11422.7017394462
11,4,0.135321465608956,6080.85387017597
11,10,0.208388296138183,17784.7485922702
11,12,0.240915425008324,8593.9836230692
11,14,0.194664620908483,9223.79671462623
12,11,0.238671289616041,8559.56169670479
12,13,0.0505966428698232,13755.184699726
12,3,0.0671599718724336,11029.5848068073
13,24,0.297554900963898,11160.2878906566
13,12,0.0505850937467801,13688.1317510208
14,11,0.19907524888824,9302.24983949386
14,15,0.194101621253643,8846.75987658057
14,23,0.139067570300926,8078.37045984456
15,10,0.245603190618832,23850.0665150424
15,14,0.204739134791012,9051.91024130556
15,19,0.0693118471626994,18449.889374789
15,22,0.154961135577481,18566.3261513303
16,18,0.0533083427170013,16038.3660744612
16,17,0.141565485267289,11280.8232379362
16,10,0.331498899207686,11013.4804052147
16,8,0.180234652480465,8419.51153017774
17,10,0.273444394067056,8123.93782860493
17,16,0.142966972034765,11317.1657862099
17,19,0.120185761256338,9848.17741506147
18,7,0.0342487549440544,15308.8702900714
18,16,0.0530009142974153,15652.0381230184
18,20,0.071537906119639,19551.9543814276
19,20,0.141168706692249,8264.9165997911
19,17,0.121912227073632,9896.75766117569
19,15,0.0717021440160018,18996.0573840308
20,18,0.0713297491738498,19339.6486688582
20,19,0.165041370257834,8859.66485514713
20,21,0.139833590796081,6459.25667451071
20,22,0.134640207158696,7224.57146144774
21,20,0.142001257889316,6545.39337480565
21,22,0.0814811564520952,9212.88999062255
21,24,0.19554448890201,10253.6852276961
22,23,0.188403515937694,9339.54067469227
22,21,0.0821276288137849,9243.66045361775
22,15,0.152969840987143,18477.6337971062
22,20,0.140448071888986,7420.87730393942
23,14,0.134631306861672,7951.67321998719
23,22,0.195780563343038,9477.9246259551
23,24,0.0595259280917607,7683.13228093221
24,21,0.19871359476288,10309.0514649959
24,13,0.284037990202877,10993.2349419514
24,23,0.0596856569191196,7694.81899233767

Iteration 22
From,To,Travel Time,Flow
1,2,0.100013653684131,4498.75949774147
1,3,0.0668133051710244,8144.08076399829
2,1,0.100014874024127,4596.07846116801
2,6,0.105712993423962,5735.32774635945
3,1,0.0668064207049144,8046.76180057176
3,4,0.0729251680778551,15218.8166530509
3,12,0.0672204071180474,11352.899943818
4,5,0.0394875505276738,18730.5577889371
4,11,0.135830890500118,6102.66160012065
4,3,0.0729300120264467,15221.7605599793
5,4,0.0395463587477117,18775.1445074509
5,6,0.164202004273214,8744.19411818137
5,9,0.168710730880181,16166.2103629073
6,2,0.107271076847793,5832.64670978599
6,5,0.164112942085882,8742.19729351883
6,8,0.241408242386821,12441.8027385607
7,8,0.0968452767807747,12397.0263570551
7,18,0.0341899900296177,15057.0384480787
8,16,0.181259763597027,8441.69106537252
8,9,0.256985268705085,6962.53334236069
8,6,0.247858513126653,12537.1248773247
8,7,0.0955408979804157,12309.8134005219
9,5,0.169699065253197,16212.7939060836
9,8,0.266204178227558,7133.77949296702
9,10,0.0959530422434648,21893.7960550593
10,17,0.272553237236843,8110.98911019869
10,9,0.0986800913623181,22211.6257488419
10,11,0.206756428780473,17726.4433074466
10,15,0.225652901616802,22987.4078928578
10,16,0.34284816494003,11129.6246629392
11,4,0.13722121801213,6161.01878853536
11,10,0.203529977167305,17609.4415279819
11,12,0.223839182916252,8320.88284817639
11,14,0.237154387888279,9909.05507633366
12,11,0.227748377561774,8385.78524785104
12,13,0.0505814469413265,13666.752675393
12,3,0.06720110335781,11252.637073463
13,24,0.288340786894089,11047.2376201007
13,12,0.0505925254889868,13731.3922047127
14,11,0.235539628072304,9885.50808560906
14,15,0.207293588951749,9099.15356359785
14,23,0.146345407138364,8274.14988354285
15,10,0.229748424194136,23172.4735238858
15,14,0.205549991923946,9066.98673268275
15,19,0.0697869055365851,18562.3211697757
15,22,0.150145391692625,18349.5994079463
16,18,0.0529739196809253,15616.7194218792
16,17,0.14325252615045,11324.527832229
16,10,0.356830916788149,11267.8964960012
16,8,0.17390660788564,8278.55409699694
17,10,0.273344065324212,8122.48311935594
17,16,0.139208155689727,11218.8901211459
17,19,0.124891462314053,9978.94433916904
18,7,0.0342100107571427,15144.2514046119
18,16,0.053035925331572,15697.4919976488
18,20,0.0713146239205934,19323.9469530804
19,20,0.150411690930268,8510.12986618959
19,17,0.121484926700291,9884.80063724321
19,15,0.0712622870522267,18899.0644830966
20,18,0.0713803797075711,19391.9324853832
20,19,0.160377173276229,8752.72947758469
20,21,0.140346846213736,6479.96375180244
20,22,0.134253627768788,7210.92418426912
21,20,0.141003564638828,6506.1726197799
21,22,0.0757674599351913,8926.48620805946
21,24,0.1830186661265,10025.5726152858
22,23,0.203509123266486,9616.68119857296
22,21,0.0758548516756923,8931.0786167687
22,15,0.144091214440967,18065.7548947383
22,20,0.139664725251117,7395.30045998952
23,14,0.146677957083092,8282.76972373335
23,22,0.198188297724322,9521.80536979457
23,24,0.0631991505656402,7939.3926366189
24,21,0.184169605091511,10047.189074554
24,13,0.285516208654821,11011.8771494203
24,23,0.0619222632385239,7853.13664803102

Iteration 23
From,To,Travel Time,Flow
1,2,0.10001935390035,4908.76723158054
1,3,0.0668446565424878,8548.28385127627
2,1,0.10002072723323,4993.62179952479
2,6,0.114242215455289,6217.49856054007
3,1,0.0668376938224072,8463.42928333202
3,4,0.0718592786971475,14524.7867185804
3,12,0.0671708638088414,11089.969103986
4,5,0.0386986373563779,18099.0629592989
4,11,0.133191906370392,5987.0507183928
4,3,0.0718629502773984,14527.3535764844
5,4,0.0387448840351373,18137.939110486
5,6,0.155672646441025,8546.41718434697
5,9,0.161215994088192,15799.1125410559
6,2,0.115964414175314,6302.35312848432
6,5,0.155600139421003,8544.67610852748
6,8,0.255983296748526,12654.1809403676
7,8,0.0951327183938842,12282.1372246733
7,18,0.0342000303270297,15100.9641976742
8,16,0.180420408001766,8423.54359017419
8,9,0.250756413300223,6839.25422160502
8,6,0.261890697923062,12737.2944324923
8,7,0.0940253275380286,12206.0943088303
9,5,0.162019987987519,15839.7297680624
9,8,0.249290889260712,6809.25867448232
9,10,0.0955310569737731,21843.3595358363
10,17,0.272456629761046,8109.58164950766
10,9,0.0964604218312758,21953.9812157201
10,11,0.210630640034022,17863.942050934
10,15,0.238774480629928,23565.3706114614
10,16,0.333688623117517,11036.1759656627
11,4,0.134626996566799,6050.74142510978
11,10,0.20703145301799,17736.3100447524
11,12,0.229887431609362,8420.67043289206
11,14,0.209033859952333,9472.43091598269
12,11,0.233414341828076,8477.2602781702
12,13,0.0505522245574547,13491.702045251
12,3,0.0671551526210887,11002.5476781377
13,24,0.290950639687888,11079.6108611955
13,12,0.0505636363837948,13560.8704646809
14,11,0.207803564549365,9451.89977123996
14,15,0.192642998177207,8817.49088678906
14,23,0.160111420613829,8610.4629018525
15,10,0.242922893785138,23739.541226454
15,14,0.229452360026003,9481.06385130885
15,19,0.0705837948377061,18746.4558634211
15,22,0.140324422168246,17882.1668668371
16,18,0.0528286861937316,15422.4613857849
16,17,0.148184063307626,11449.4641288454
16,10,0.329270320143948,10990.2371546003
16,8,0.182140569535358,8460.60971357868
17,10,0.273145624118767,8119.60353164291
17,16,0.14453264854289,11357.3562598653
17,19,0.122200303928732,9904.79444122973
18,7,0.0342176201136062,15177.0071135171
18,16,0.0528902481267965,15505.6965671071
18,20,0.0712018118231481,19205.6098908845
19,20,0.160353652793918,8752.18021206866
19,17,0.119290783542393,9822.70845438485
19,15,0.071436269401952,18937.6076319885
20,18,0.0712580624618686,19264.8879880496
20,19,0.165111614760816,8861.24599379116
20,21,0.143700341608846,6610.60771630999
20,22,0.133494842654457,7183.90948582862
21,20,0.141307346904587,6518.18982108326
21,22,0.0794714578161177,9115.21056356725
21,24,0.202150636464541,10368.1073016208
22,23,0.166356813187473,8884.50143836636
22,21,0.0775100794737933,9016.75257355566
22,15,0.151884695412743,18428.758677782
22,20,0.138137885930181,7344.671259943
23,14,0.133769959833404,7926.35879258996
23,22,0.196625727235483,9493.39703341415
23,24,0.0591117321992665,7652.57622920801
24,21,0.202505496853371,10374.1473964056
24,13,0.288464552778486,11048.7792806254
24,23,0.0581131868215879,7577.36771499327

Iteration 24
From,To,Travel Time,Flow
1,2,0.100018402028073,4847.26469457407
1,3,0.0668394379176748,8484.9243206757
2,1,0.100019661107263,4928.13171524541
2,6,0.11348535110698,6179.08207649376
3,1,0.0668329449903635,8404.05730000436
3,4,0.072187684439251,14749.1869973065
3,12,0.0672015362466383,11254.9150163429
4,5,0.0389943687216566,18343.4691570517
4,11,0.132379288857321,5950.06506138222
4,3,0.0721843117210641,14746.933959188
5,4,0.0390111176762858,18357.0220501142
5,6,0.147828985884275,8351.56574692476
5,9,0.170803568882579,16264.3822105946
6,2,0.115095032781852,6259.9490971651
6,5,0.147764504996833,8349.90648900033
6,8,0.238485145685509,12397.8741219887
7,8,0.0948693431715519,12264.179555628
7,18,0.0341989416072706,15096.2196150212
8,16,0.175483503232353,8314.35394804947
8,9,0.257565481835929,6973.68845777501
8,6,0.243778312571157,12477.0818847356
8,7,0.093818168457025,12191.7101035247
9,5,0.171131273524824,16279.5943615815
9,8,0.256084200913421,6945.10248311289
9,10,0.0983185623661189,22170.2710196081
10,17,0.272425734196907,8109.13138169899
10,9,0.0990781828943211,22256.8971959329
10,11,0.202955954702673,17588.3794418703
10,15,0.232608704966011,23299.1394152036
10,16,0.352656114101316,11227.1461260004
11,4,0.134251237936076,6034.25913020126
11,10,0.203354859627366,17603.0241102639
11,12,0.219431011866811,8245.82599496135
11,14,0.221358325466359,9671.09590221037
12,11,0.22092896427871,8271.56089500334
12,13,0.0505499836850808,13477.9941716124
12,3,0.0671867481479754,11176.3010337901
13,24,0.289888587796038,11066.4711852294
13,12,0.0505577153875914,13525.1150891015
14,11,0.232734609028928,9844.19973938096
14,15,0.206243840079772,9079.82819554761
14,23,0.151244518712845,8398.50396458411
15,10,0.232643115685298,23300.6507453638
15,14,0.217168099376328,9275.18572788011
15,19,0.0703891461965515,18701.979324461
15,22,0.144986359114361,18108.5699684837
16,18,0.0528625390646857,15468.3985878674
16,17,0.147902499691189,11442.4404023235
16,10,0.348694836924842,11188.065377175
16,8,0.177059545037883,8349.67823335521
17,10,0.273082184356731,8118.6823082953
17,16,0.144611151443622,11359.3602053664
17,19,0.121687383009125,9890.47132024323
18,7,0.034215683105506,15168.6890671245
18,16,0.052921710000648,15547.7223213049
18,20,0.0712505837431024,19257.0382629901
19,20,0.157073244673952,8674.53976372751
19,17,0.119089116503783,9816.94204988243
19,15,0.0707972221630876,18794.8621755853
20,18,0.0713000981461635,19308.8314485309
20,19,0.157882765553281,8693.89334449097
20,21,0.142215338674516,6553.71796229104
20,22,0.136604502365284,7292.74888761142
21,20,0.140575857022928,6489.13939757725
21,22,0.0765781463833274,8968.81833403583
21,24,0.186852760925814,10097.0482284601
22,23,0.194473269951711,9453.84171573474
22,21,0.0747966507823606,8874.98715315283
22,15,0.14507001933413,18112.5559798522
22,20,0.13765604566947,7328.47421862947
23,14,0.150351644407881,8376.2502694222
23,22,0.19157171760444,9399.7218772383
23,24,0.0609625549041019,7786.38442795451
24,21,0.18844559560003,10126.3008446293
24,13,0.285652572118802,11013.5921027185
24,23,0.0598943838961762,7710.01089429616

Iteration 25
From,To,Travel Time,Flow
1,2,0.100016828303842,4740.13160786704
1,3,0.0668306225082082,8374.55648195007
2,1,0.100017902845798,4814.05260210549
2,6,0.112200244159148,6112.16326766673
3,1,0.0668249098582574,8300.63548771162
3,4,0.0721301406171295,14710.6043373952
3,12,0.0671765960979234,11121.3564814204
4,5,0.0389897609810892,18339.7353986989
4,11,0.130999509956083,5885.6386524519
4,3,0.0721270816696625,14708.5448226957
5,4,0.0390050604934948,18352.1241737727
5,6,0.159600197366903,8639.17758964594
5,9,0.165453365522567,16009.7582981388
6,2,0.113622257638565,6186.08426190518
6,5,0.159534951063668,8637.66085273078
6,8,0.250699982248179,12578.4350205195
7,8,0.0944133169292336,12232.898561241
7,18,0.0341970475840685,15087.9548862881
8,16,0.180874374652582,8433.37322220569
8,9,0.253282755506555,6890.05404526719
8,6,0.255748204053553,12650.8392778428
8,7,0.0934590588863075,12166.6538312273
9,5,0.165739043716025,16023.6638101278
9,8,0.251976241968471,6863.9234465292
9,10,0.0967868874695,21992.4462758984
10,17,0.272371928589897,8108.34704689694
10,9,0.0975383029556069,22080.2211891494
10,11,0.209662573519327,17829.8819796651
10,15,0.226840449417099,23041.5300525612
10,16,0.333656756547317,11035.8466848601
11,4,0.132841585465873,5971.19036267862
11,10,0.201484728741988,17534.0488141563
11,12,0.223738719955901,8319.19478199012
11,14,0.248409179315814,10068.6929689953
12,11,0.228265322289174,8394.25585394595
12,13,0.0505391570220769,13411.1688077522
12,3,0.0671635435112011,11049.4950018814
13,24,0.284623918563361,11000.635581686
13,12,0.0505559449171719,13514.368400169
14,11,0.2353922412397,9883.35044175747
14,15,0.199504496435129,8952.71920009956
14,23,0.149192614123704,8347.09580927335
15,10,0.233622481691058,23343.5420636435
15,14,0.193726259565176,8839.25555603718
15,19,0.0712250166625911,18890.7770517123
15,22,0.146420722963158,18176.5493978365
16,18,0.0527579247778302,15325.0924465539
16,17,0.147756569207431,11438.795008269
16,10,0.331040568046778,11008.7121973119
16,8,0.182376856640663,8465.66334825318
17,10,0.272971728321431,8117.0776021225
17,16,0.146783092722444,11414.3875936706
17,19,0.121104224914237,9874.1108952624
18,7,0.034212316575505,15154.1996163019
18,16,0.0527792672663961,15354.6554996516
18,20,0.0711245622550109,19123.2973530127
19,20,0.160432951810349,8754.03164076677
19,17,0.120548145072344,9858.43403588957
19,15,0.0713753792822023,18924.1451271116
20,18,0.0711206544939193,19119.1051361241
20,19,0.161193230057267,8771.72285679319
20,21,0.141003162687999,6506.156675001
20,22,0.135873574732314,7267.6033895497
21,20,0.138080852839264,6386.9989499709
21,22,0.0705164605773067,8636.50839867317
21,24,0.169167464879638,9753.72405974544
22,23,0.231040850848496,10067.6568893871
22,21,0.068207620377311,8499.20013692452
22,15,0.147596919963017,18231.7296894572
22,20,0.136824309961736,7300.2601137177
23,14,0.146386516886475,8275.2169260979
23,22,0.227833727725298,10018.1856434271
23,24,0.066329491499494,8139.72108189537
24,21,0.170056970644331,9771.87459646399
24,13,0.284877605243771,11003.8351741029
24,23,0.064405379883174,8018.37095275995

Iteration 26
From,To,Travel Time,Flow
1,2,0.100015821388006,4667.57665460106
1,3,0.0668248469820212,8299.81082095083
2,1,0.100016780950584,4736.7935127158
2,6,0.111353555448786,6066.84308511345
3,1,0.0668196360103341,8230.59396283609
3,4,0.0719702082505033,14601.7460118301
3,12,0.0671455681936593,10948.1765687093
4,5,0.0388853104311592,18254.4781892938
4,11,0.130090442146214,5842.00642609949
4,3,0.0719674070506551,14599.8175591867
5,4,0.0388994366089602,18266.078575562
5,6,0.164516378878136,8751.2316602562
5,9,0.161972044870615,15837.3164630674
6,2,0.112654341492063,6136.05994322819
6,5,0.160255005496638,8654.35542065488
6,8,0.253447072487793,12617.9897681704
7,8,0.0993846562957418,12561.7191998611
7,18,0.0343150285792394,15578.7289942503
8,16,0.158316489553175,7896.69570551409
8,9,0.246183853188682,6744.32107629726
8,6,0.25152339980599,12590.3303866838
8,7,0.0999124115738143,12595.1461326668
9,5,0.164148804113756,15945.7930889369
9,8,0.245036196151463,6719.85335959602
9,10,0.096520782388397,21961.1083002759
10,17,0.272335498076401,8107.81586295876
10,9,0.0980996513616588,22145.1172094442
10,11,0.204635553560095,17649.7957919249
10,15,0.228754757969406,23127.9794789867
10,16,0.353682413846932,11237.205014304
11,4,0.131911937829757,5928.47758718788
11,10,0.204543031199351,17646.4292664434
11,12,0.22944123456104,8413.42930074863
11,14,0.232558632264229,9841.59080833293
12,11,0.233821058453659,8483.71368505694
12,13,0.0505298929488943,13353.1844401514
12,3,0.0671339028241008,10880.888163238
13,24,0.287153359933197,11032.4138095533
13,12,0.0505464317874909,13456.1804189883
14,11,0.240297327916611,9954.41105963151
14,15,0.210961628020782,9165.7312772397
14,23,0.152650475872369,8433.19104569536
15,10,0.229669533004613,23168.9503192893
15,14,0.221293867913217,9345.85623012486
15,19,0.0706613508334763,18764.0892772893
15,22,0.145644560999095,18139.8593224742
16,18,0.0530965835623363,15775.3208091039
16,17,0.149965247449008,11493.5998110622
16,10,0.357608168027443,11275.4346428173
16,8,0.159471499180116,7926.93097353453
17,10,0.272896960126838,8115.9908287927
17,16,0.146746696279111,11413.472005348
17,19,0.122071853701078,9901.21334894188
18,7,0.0343066300488291,15545.3020614446
18,16,0.0532149131493935,15923.9135113517
18,20,0.0712248916764721,19229.9982648668
19,20,0.154436669930012,8610.59104213113
19,17,0.119520358379146,9829.26050906162
19,15,0.071225074498892,18890.7899206251
20,18,0.0712392881011809,19245.1640343089
20,19,0.156690284410985,8665.33884558661
20,21,0.140197184257677,6473.94620592308
20,22,0.135382850207061,7250.57381920131
21,20,0.138711538254268,6413.28124201236
21,22,0.0724871075058486,8748.73232952145
21,24,0.179257793790811,9953.94472044101
22,23,0.20686835614535,9675.16355415953
22,21,0.0712263092779005,8677.43561585574
22,15,0.145526406823867,18134.2544723262
22,20,0.136266474071356,7281.15235600964
23,14,0.149938239133591,8365.88634410879
23,22,0.204202531227739,9628.84052715418
23,24,0.0638831272890854,7984.46369945151
24,21,0.179810917138472,9964.576470196
24,13,0.287392960298252,11035.4097883902
24,23,0.0621808696745584,7870.83597085959

Iteration 27
From,To,Travel Time,Flow
1,2,0.100015145720669,4616.92478434889
1,3,0.0668209064037958,8247.62957966512
2,1,0.100016029595126,4682.857603513
2,6,0.110773606031174,6035.20428027432
3,1,0.0668160331765829,8181.696760501
3,4,0.0723449645995494,14853.1251258405
3,12,0.0671320316274424,10869.977757082
4,5,0.039218418982601,18522.3336515028
4,11,0.1294677631506,5811.54601273647
4,3,0.0719193509514429,14566.6142589316
5,4,0.0388782960145179,18248.7097389248
5,6,0.155604657825978,8544.78463788776
5,9,0.17220151959233,16328.9807381476
6,2,0.111992506795363,6101.13709943844
6,5,0.151824484818709,8452.50475462082
6,8,0.236050727681569,12360.9297120309
7,8,0.100390749123471,12625.2148047504
7,18,0.0342845505118592,15456.3795162345
8,16,0.161619390329167,7982.25465320729
8,9,0.26712666476051,7150.25083964956
8,6,0.234327894141593,12334.5826479281
8,7,0.0990938611213361,12543.1862105573
9,5,0.168319039956901,16147.6367088366
9,8,0.259636456948723,7013.0744453326
9,10,0.0992057877962556,22271.3502791914
10,17,0.272310069547407,8107.44503424609
10,9,0.0973028494279148,22052.8298555634
10,11,0.209735971779979,17832.4712402417
10,15,0.230530408280617,23207.3095824733
10,16,0.34299060084795,11131.0593641311
11,4,0.131274734160178,5898.65905840548
11,10,0.19809729763654,17406.9981405013
11,12,0.231457569524995,8446.00409509951
11,14,0.230515675761264,9811.15011422575
12,11,0.218417713195765,8228.27988002281
12,13,0.0505220056987449,13303.215417895
12,3,0.0671709705128959,11090.5558048268
13,24,0.288170033507187,11045.1096107788
13,12,0.0505383374382531,13406.0692505631
14,11,0.229141521149646,9790.51427523104
14,15,0.208168514830634,9115.1669621193
14,23,0.147113703512963,8294.02388460104
15,10,0.234440443403493,23379.1843596657
15,14,0.207432831835918,9101.70772708174
15,19,0.0711113248036876,18865.4289537713
15,22,0.149360015563008,18313.5170826957
16,18,0.0530017540808975,15653.1330346539
16,17,0.149785094655362,11489.1589070156
16,10,0.335841131975917,11058.3501637998
16,8,0.162755374226613,8011.05538922835
17,10,0.272844780954712,8115.23213349739
17,16,0.146721292482658,11412.8328172729
17,19,0.122752098858896,9920.13404154099
18,7,0.0343049046658189,15538.4081104276
18,16,0.0530266979561929,15685.5506600863
18,20,0.0711475636413394,19147.9173695317
19,20,0.156366394379433,8657.53419506008
19,17,0.120306386432796,9851.59505104961
19,15,0.0716567593735813,18986.1182024972
20,18,0.0711611014707711,19162.3635891572
20,19,0.158547292911849,8709.68445329455
20,21,0.13940888830092,6441.97038888714
20,22,0.135042310212258,7238.68518101868
21,20,0.137900879132009,6379.43914854955
21,22,0.0746994058113425,8869.77888713088
21,24,0.18615931102891,10084.233103131
22,23,0.205839455811843,9657.36367479093
22,21,0.0734469579426577,8801.86489251811
22,15,0.14801542890604,18251.2433761247
22,20,0.135879633491405,7267.81289921624
23,14,0.146835629743578,8286.84728064388
23,22,0.200104738321675,9556.30369180476
23,24,0.0622577652143478,7876.07583015733
24,21,0.186450259932926,10089.6158574061
24,13,0.288399050186493,11047.9634434469
24,23,0.0607002707264696,7767.839243214

Iteration 28
From,To,Travel Time,Flow
1,2,0.100014351785089,4555.19312416677
1,3,0.0668162039261588,8184.03400779592
2,1,0.100015148328902,4617.12354074406
2,6,0.110079022232545,5996.64467844376
3,1,0.0668117287274244,8122.10359121864
